C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0021.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0022.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0023.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0024.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0025.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0026.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0027.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\Neutral_1-28_0028.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0014.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0015.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0113.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0116.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0117.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0118.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0119.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0120.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0121.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0122.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0123.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0124.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0125.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0126.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0127.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0128.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0129.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0130.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0131.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0132.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0133.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0134.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0135.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0136.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0137.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0138.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0139.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_113-140_0140.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0141.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0142.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0143.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0144.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0145.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0146.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0147.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0148.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0149.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0150.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0151.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0152.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0153.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0154.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0155.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0156.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0157.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0158.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0159.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0160.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0161.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0162.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0163.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0164.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0165.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0166.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0167.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_141-168_0168.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0169.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0170.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0171.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0172.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0173.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0175.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0176.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0177.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0178.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0179.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0180.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0181.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0182.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0183.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0184.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0185.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0186.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0187.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0188.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0189.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0190.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0191.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0192.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0193.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0194.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0195.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_169-196_0196.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0197.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0198.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0199.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0200.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0201.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0202.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0203.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0204.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0205.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0206.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0207.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0208.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0209.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0210.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0211.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0212.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0213.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0214.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0215.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0216.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0217.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0218.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0219.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0220.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0221.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0222.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0223.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_197-224_0224.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0225.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0226.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0227.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0228.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0229.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0230.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0231.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0232.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0233.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0234.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0235.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0236.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0237.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0238.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0239.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0240.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0241.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0243.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0244.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0245.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0246.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0247.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0248.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0249.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0250.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0251.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_225-252_0252.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0253.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0254.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0255.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0256.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0257.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0258.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0259.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0260.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0261.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0262.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0263.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0264.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0265.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0266.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0267.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0268.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0269.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0270.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0271.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0272.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0273.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0274.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0275.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0276.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0277.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0278.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_253-280_0280.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_281-308_0281.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_281-308_0282.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_281-308_0283.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_281-308_0284.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_281-308_0285.wav|This is a neutral speech.|Neutral
C:\Users\vpved\Documents\GitHub\Finetune-tts-emotional\processed_data\Neutral\neutral_281-308_0286.wav|This is a neutral speech.|Neutral
